loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.13G024400,protein_content,C(type),50.02178342,2,5.398466381,0.005303683
Glyma.13G024400,protein_content,Residual,815.4013808,176,NA,NA
Glyma.11G021100,protein_content,C(type),41.21692,1,8.896429672,0.003212645
Glyma.11G021100,protein_content,Residual,926.5946345,200,NA,NA
Glyma.20G223500,protein_content,C(type),35.58366222,2,3.918350438,0.021474508
Glyma.20G223500,protein_content,Residual,876.3441296,193,NA,NA
Glyma.04G168500,protein_content,C(type),58.4197638,2,6.579299813,0.001719412
Glyma.04G168500,protein_content,Residual,861.2948565,194,NA,NA
Glyma.16G180600,protein_content,C(type),51.88146864,2,5.653796023,0.004103379
Glyma.16G180600,protein_content,Residual,894.6985657,195,NA,NA
Glyma.03G240200,protein_content,C(type),42.43007811,2,4.615937065,0.011028188
Glyma.03G240200,protein_content,Residual,873.2479157,190,NA,NA
Glyma.02G158500,protein_content,C(type),25.81153358,1,5.613809636,0.018752714
Glyma.02G158500,protein_content,Residual,937.9642688,204,NA,NA
Glyma.18G281900,protein_content,C(type),19.62509552,1,4.138730925,0.043266662
Glyma.18G281900,protein_content,Residual,924.6538842,195,NA,NA
Glyma.17G033100,protein_content,C(type),85.89058989,3,6.456170913,0.000355011
Glyma.17G033100,protein_content,Residual,802.6530988,181,NA,NA
Glyma.20G063400,protein_content,C(type),53.80554786,1,11.83610368,0.000707086
Glyma.20G063400,protein_content,Residual,909.1766903,200,NA,NA
Glyma.20G138400,protein_content,C(type),58.87422989,3,4.488455858,0.004561651
Glyma.20G138400,protein_content,Residual,813.2423196,186,NA,NA
Glyma.04G039700,protein_content,C(type),89.85197912,1,21.25452681,7.51E-06
Glyma.04G039700,protein_content,Residual,777.8467289,184,NA,NA
Glyma.18G167200,protein_content,C(type),88.42461343,6,3.282947109,0.004311421
Glyma.18G167200,protein_content,Residual,825.9920295,184,NA,NA
Glyma.12G196900,protein_content,C(type),50.578526,2,5.587401808,0.004415732
Glyma.12G196900,protein_content,Residual,823.7542286,182,NA,NA
Glyma.08G142500,protein_content,C(type),79.4195424,2,9.226559293,0.000149898
Glyma.08G142500,protein_content,Residual,817.7324058,190,NA,NA
Glyma.08G322700,protein_content,C(type),26.16132397,1,5.637769724,0.018851421
Glyma.08G322700,protein_content,Residual,691.4147727,149,NA,NA
Glyma.01G202800,protein_content,C(type),40.73731475,1,9.126042155,0.002854142
Glyma.01G202800,protein_content,Residual,879.3791295,197,NA,NA
Glyma.06G198300,protein_content,C(type),100.8062974,2,11.88505435,1.37E-05
Glyma.06G198300,protein_content,Residual,810.0090346,191,NA,NA
Glyma.07G243800,protein_content,C(type),32.0668263,2,3.306753524,0.039077737
Glyma.07G243800,protein_content,Residual,800.0333713,165,NA,NA
Glyma.18G124900,protein_content,C(type),60.19218991,2,6.590053621,0.001700395
Glyma.18G124900,protein_content,Residual,890.5448808,195,NA,NA
Glyma.15G048700,protein_content,C(type),79.39895272,2,9.352358535,0.00013454
Glyma.15G048700,protein_content,Residual,793.7892941,187,NA,NA
Glyma.03G058900,protein_content,C(type),43.36183043,3,3.782060617,0.011818676
Glyma.03G058900,protein_content,Residual,588.5435272,154,NA,NA
Glyma.08G116800,protein_content,C(type),71.19689367,1,17.16968286,5.37E-05
Glyma.08G116800,protein_content,Residual,709.0794231,171,NA,NA
Glyma.20G066200,protein_content,C(type),52.70155924,1,11.59282353,0.000799255
Glyma.20G066200,protein_content,Residual,913.7561166,201,NA,NA
Glyma.08G143400,protein_content,C(type),61.8358293,1,13.9160594,0.000249934
Glyma.08G143400,protein_content,Residual,875.3669426,197,NA,NA
Glyma.03G162000,protein_content,C(type),34.93829851,1,7.695020389,0.006064339
Glyma.03G162000,protein_content,Residual,903.5351502,199,NA,NA
Glyma.04G212600,protein_content,C(type),28.61440245,1,6.129648911,0.014132659
Glyma.04G212600,protein_content,Residual,924.3028055,198,NA,NA
Glyma.17G033000,protein_content,C(type),68.91713602,1,15.67019414,0.000105764
Glyma.17G033000,protein_content,Residual,853.2073227,194,NA,NA
Glyma.02G162800,protein_content,C(type),25.81153358,1,5.613809636,0.018752714
Glyma.02G162800,protein_content,Residual,937.9642688,204,NA,NA
Glyma.07G049400,protein_content,C(type),36.8429762,2,3.835631064,0.023404237
Glyma.07G049400,protein_content,Residual,850.0826432,177,NA,NA
Glyma.11G248000,protein_content,C(type),71.57550764,2,8.222545148,0.000373512
Glyma.11G248000,protein_content,Residual,844.3643807,194,NA,NA
Glyma.03G209000,protein_content,C(type),44.48733011,2,4.971347457,0.007824033
Glyma.03G209000,protein_content,Residual,885.9259425,198,NA,NA
Glyma.01G006100,protein_content,C(type),34.69440131,2,3.678732945,0.02702399
Glyma.01G006100,protein_content,Residual,919.52968,195,NA,NA
Glyma.20G097900,protein_content,C(type),44.27463617,2,4.411527907,0.013856469
Glyma.20G097900,protein_content,Residual,707.5466631,141,NA,NA
Glyma.04G114600,protein_content,C(type),73.6304841,3,5.417305073,0.001337729
Glyma.04G114600,protein_content,Residual,883.4616847,195,NA,NA
Glyma.15G048200,protein_content,C(type),61.35486679,1,13.60764186,0.000289942
Glyma.15G048200,protein_content,Residual,906.2796002,201,NA,NA
Glyma.11G245500,protein_content,C(type),33.36824754,2,3.88865052,0.022149049
Glyma.11G245500,protein_content,Residual,802.3171867,187,NA,NA
Glyma.17G028800,protein_content,C(type),64.05030776,1,14.57492479,0.000181928
Glyma.17G028800,protein_content,Residual,839.3599938,191,NA,NA
Glyma.10G271000,protein_content,C(type),44.42502119,2,4.814079598,0.009120196
Glyma.10G271000,protein_content,Residual,885.9018527,192,NA,NA
Glyma.12G150800,protein_content,C(type),25.66514804,1,5.613675333,0.018850842
Glyma.12G150800,protein_content,Residual,845.8010316,185,NA,NA
Glyma.18G025300,protein_content,C(type),51.70802443,2,5.476183739,0.004933776
Glyma.18G025300,protein_content,Residual,826.2053199,175,NA,NA
Glyma.15G049000,protein_content,C(type),158.3052272,2,19.59419245,2.04E-08
Glyma.15G049000,protein_content,Residual,719.048017,178,NA,NA
Glyma.04G075500,protein_content,C(type),19.12286531,1,4.009227274,0.046644534
Glyma.04G075500,protein_content,Residual,925.3244122,194,NA,NA
Glyma.10G025200,protein_content,C(type),22.98487061,1,4.932049773,0.027462972
Glyma.10G025200,protein_content,Residual,950.7028153,204,NA,NA
Glyma.16G184900,protein_content,C(type),39.76214527,3,3.242583599,0.023410559
Glyma.16G184900,protein_content,Residual,711.2243542,174,NA,NA
Glyma.03G122200,protein_content,C(type),76.42098278,2,8.659181735,0.000246151
Glyma.03G122200,protein_content,Residual,895.7809167,203,NA,NA
Glyma.17G160400,protein_content,C(type),56.4733819,1,12.98859987,0.000396016
Glyma.17G160400,protein_content,Residual,865.2359077,199,NA,NA
Glyma.15G050000,protein_content,C(type),58.30525604,1,13.14975129,0.00036407
Glyma.15G050000,protein_content,Residual,895.6566145,202,NA,NA
Glyma.19G155000,protein_content,C(type),45.43677566,1,9.932161039,0.001872427
Glyma.19G155000,protein_content,Residual,919.5170992,201,NA,NA
Glyma.04G207300,protein_content,C(type),29.84457181,1,6.566940235,0.011116984
Glyma.04G207300,protein_content,Residual,918.0232027,202,NA,NA
Glyma.08G132800,protein_content,C(type),75.81201453,1,18.67849646,2.49E-05
Glyma.08G132800,protein_content,Residual,771.169285,190,NA,NA
Glyma.08G198500,protein_content,C(type),40.76128057,3,3.395298232,0.020797724
Glyma.08G198500,protein_content,Residual,404.1755251,101,NA,NA
Glyma.20G139000,protein_content,C(type),57.25948938,2,6.020223361,0.002981174
Glyma.20G139000,protein_content,Residual,803.6955711,169,NA,NA
Glyma.06G210400,protein_content,C(type),74.57849452,2,8.336687534,0.000334052
Glyma.06G210400,protein_content,Residual,885.6360428,198,NA,NA
Glyma.15G034800,protein_content,C(type),40.73196757,2,4.442054036,0.013089941
Glyma.15G034800,protein_content,Residual,825.2662062,180,NA,NA
Glyma.06G241100,protein_content,C(type),76.03450103,3,5.643588714,0.00099949
Glyma.06G241100,protein_content,Residual,862.254199,192,NA,NA
Glyma.06G087800,protein_content,C(type),55.85188145,2,6.169650883,0.002516121
Glyma.06G087800,protein_content,Residual,896.215421,198,NA,NA
Glyma.08G117200,protein_content,C(type),68.91319222,1,15.91590397,9.35E-05
Glyma.08G117200,protein_content,Residual,848.6470952,196,NA,NA
Glyma.05G225100,protein_content,C(type),46.68310768,2,4.997806088,0.007647996
Glyma.05G225100,protein_content,Residual,906.0498476,194,NA,NA
Glyma.19G139900,protein_content,C(type),43.58068677,3,3.099015715,0.02799712
Glyma.19G139900,protein_content,Residual,885.9533215,189,NA,NA
Glyma.10G179700,protein_content,C(type),61.21675789,2,6.796425634,0.001403349
Glyma.10G179700,protein_content,Residual,873.698299,194,NA,NA
Glyma.07G190600,protein_content,C(type),38.94738989,2,4.43250315,0.013202161
Glyma.07G190600,protein_content,Residual,795.2027704,181,NA,NA
Glyma.08G238200,protein_content,C(type),32.87318789,1,7.285086625,0.007573128
Glyma.08G238200,protein_content,Residual,866.379825,192,NA,NA
Glyma.15G155200,protein_content,C(type),38.42020144,1,8.405254205,0.004165797
Glyma.15G155200,protein_content,Residual,900.4819483,197,NA,NA
Glyma.16G181700,protein_content,C(type),33.17038945,2,3.58303195,0.029768889
Glyma.16G181700,protein_content,Residual,842.4444668,182,NA,NA
Glyma.10G292800,protein_content,C(type),34.22166234,2,3.940093251,0.021090891
Glyma.10G292800,protein_content,Residual,807.7510847,186,NA,NA
Glyma.18G274800,protein_content,C(type),54.13348406,3,4.039182767,0.008129643
Glyma.18G274800,protein_content,Residual,889.0051898,199,NA,NA
Glyma.02G142300,protein_content,C(type),21.14140059,1,4.624097893,0.03273811
Glyma.02G142300,protein_content,Residual,905.2570714,198,NA,NA
Glyma.01G006000,protein_content,C(type),39.38251033,2,4.185654612,0.016608121
Glyma.01G006000,protein_content,Residual,912.6657252,194,NA,NA
Glyma.17G012300,protein_content,C(type),49.85670847,2,5.414204296,0.005129636
Glyma.17G012300,protein_content,Residual,920.8501516,200,NA,NA
Glyma.19G101000,protein_content,C(type),23.8619673,1,5.457518266,0.020549741
Glyma.19G101000,protein_content,Residual,813.2498513,186,NA,NA
Glyma.08G215700,protein_content,C(type),52.38170482,2,5.747631261,0.003758303
Glyma.08G215700,protein_content,Residual,884.0207622,194,NA,NA
Glyma.20G059000,protein_content,C(type),36.84867369,1,7.987051776,0.005184622
Glyma.20G059000,protein_content,Residual,931.9373773,202,NA,NA
Glyma.18G182000,protein_content,C(type),43.79681717,1,9.77888887,0.002031229
Glyma.18G182000,protein_content,Residual,886.7847783,198,NA,NA
Glyma.10G185400,protein_content,C(type),56.75037291,2,6.673919769,0.001620748
Glyma.10G185400,protein_content,Residual,722.7808941,170,NA,NA
Glyma.15G232300,protein_content,C(type),25.09021495,1,5.418871665,0.021025882
Glyma.15G232300,protein_content,Residual,838.0580288,181,NA,NA
Glyma.18G174700,protein_content,C(type),60.11520629,2,6.498326184,0.001854922
Glyma.18G174700,protein_content,Residual,897.3349206,194,NA,NA
Glyma.17G152400,protein_content,C(type),52.17912745,2,5.727252036,0.003816258
Glyma.17G152400,protein_content,Residual,906.5120844,199,NA,NA
Glyma.03G019500,protein_content,C(type),87.92529285,5,4.126806787,0.001434417
Glyma.03G019500,protein_content,Residual,754.2285181,177,NA,NA
Glyma.04G215700,protein_content,C(type),19.93107146,1,4.138706821,0.043267265
Glyma.04G215700,protein_content,Residual,939.0756829,195,NA,NA
Glyma.15G037700,protein_content,C(type),63.6169375,2,7.160367772,0.000996896
Glyma.15G037700,protein_content,Residual,870.6898967,196,NA,NA
Glyma.15G064800,protein_content,C(type),47.43366527,2,4.843183536,0.008995948
Glyma.15G064800,protein_content,Residual,837.3786273,171,NA,NA
Glyma.17G062000,protein_content,C(type),32.5673821,2,3.474962757,0.032883888
Glyma.17G062000,protein_content,Residual,918.4568782,196,NA,NA
Glyma.13G027500,protein_content,C(type),32.32767124,2,3.466256677,0.033212362
Glyma.13G027500,protein_content,Residual,890.6705102,191,NA,NA
Glyma.11G199900,protein_content,C(type),45.85268033,1,10.0502316,0.001759097
Glyma.11G199900,protein_content,Residual,926.1571753,203,NA,NA
Glyma.08G204000,protein_content,C(type),33.37790077,2,3.629706337,0.028369861
Glyma.08G204000,protein_content,Residual,878.1948807,191,NA,NA
Glyma.19G138200,protein_content,C(type),29.06977382,1,6.242447576,0.013265878
Glyma.19G138200,protein_content,Residual,945.3285774,203,NA,NA
Glyma.07G050900,protein_content,C(type),52.01727387,2,5.764487055,0.003711335
Glyma.07G050900,protein_content,Residual,857.2559831,190,NA,NA
Glyma.16G025900,protein_content,C(type),53.33808072,2,5.866001369,0.003344637
Glyma.16G025900,protein_content,Residual,909.2749449,200,NA,NA
Glyma.14G071100,protein_content,C(type),31.67965505,1,6.830272797,0.009633732
Glyma.14G071100,protein_content,Residual,941.5392571,203,NA,NA
Glyma.04G156000,protein_content,C(type),62.29081181,2,7.060982452,0.001103099
Glyma.04G156000,protein_content,Residual,833.6632694,189,NA,NA
Glyma.08G250000,protein_content,C(type),66.49648153,1,14.97210016,0.000148713
Glyma.08G250000,protein_content,Residual,866.0651317,195,NA,NA
Glyma.03G098500,protein_content,C(type),39.02350548,2,4.164099488,0.016925975
Glyma.03G098500,protein_content,Residual,927.7701104,198,NA,NA
Glyma.13G143400,protein_content,C(type),41.74054596,1,9.635496589,0.00219094
Glyma.13G143400,protein_content,Residual,849.0633495,196,NA,NA
Glyma.17G158900,protein_content,C(type),43.53627192,1,9.654338126,0.002159604
Glyma.17G158900,protein_content,Residual,915.4292178,203,NA,NA
Glyma.08G226400,protein_content,C(type),49.64250553,2,5.343118953,0.005514137
Glyma.08G226400,protein_content,Residual,896.574047,193,NA,NA
Glyma.01G214800,protein_content,C(type),39.81293889,1,8.62140544,0.003715701
Glyma.01G214800,protein_content,Residual,914.3476611,198,NA,NA
Glyma.17G158200,protein_content,C(type),153.876996,1,38.2701509,3.34E-09
Glyma.17G158200,protein_content,Residual,816.2243796,203,NA,NA
Glyma.16G027700,protein_content,C(type),71.07977236,3,5.232473235,0.001697597
Glyma.16G027700,protein_content,Residual,896.5674098,198,NA,NA
Glyma.18G171900,protein_content,C(type),67.72243201,2,7.541641848,0.00070017
Glyma.18G171900,protein_content,Residual,875.5304554,195,NA,NA
Glyma.20G217800,protein_content,C(type),44.11143975,2,4.868231929,0.008646549
Glyma.20G217800,protein_content,Residual,883.4553158,195,NA,NA
Glyma.05G197100,protein_content,C(type),53.7386871,2,5.897052301,0.003303138
Glyma.05G197100,protein_content,Residual,824.7088433,181,NA,NA
Glyma.08G200300,protein_content,C(type),105.0736395,3,8.485926704,2.67E-05
Glyma.08G200300,protein_content,Residual,734.6715913,178,NA,NA
Glyma.17G032800,protein_content,C(type),98.24788581,2,11.62618303,1.80E-05
Glyma.17G032800,protein_content,Residual,747.8755386,177,NA,NA
Glyma.06G201100,protein_content,C(type),99.05660497,2,12.00672583,1.39E-05
Glyma.06G201100,protein_content,Residual,655.882395,159,NA,NA
Glyma.08G119700,protein_content,C(type),88.28614777,2,10.7921807,3.74E-05
Glyma.08G119700,protein_content,Residual,736.2509506,180,NA,NA
Glyma.08G112100,protein_content,C(type),79.48268442,2,9.180323196,0.000157673
Glyma.08G112100,protein_content,Residual,805.1883897,186,NA,NA
Glyma.17G151900,protein_content,C(type),27.86310976,1,6.054678903,0.014730478
Glyma.17G151900,protein_content,Residual,906.5769978,197,NA,NA
Glyma.08G231500,protein_content,C(type),55.77073887,2,6.041476341,0.002851528
Glyma.08G231500,protein_content,Residual,890.8213815,193,NA,NA
Glyma.20G065000,protein_content,C(type),28.27174694,1,6.140063606,0.014039577
Glyma.20G065000,protein_content,Residual,925.4987407,201,NA,NA
Glyma.10G238900,protein_content,C(type),45.11622521,3,3.483819408,0.017181345
Glyma.10G238900,protein_content,Residual,725.2122789,168,NA,NA
Glyma.13G045300,protein_content,C(type),46.24060149,3,3.490080434,0.016992807
Glyma.13G045300,protein_content,Residual,759.6179712,172,NA,NA
Glyma.03G133400,protein_content,C(type),48.27128146,1,10.87492243,0.001158412
Glyma.03G133400,protein_content,Residual,865.5601866,195,NA,NA
Glyma.05G233800,protein_content,C(type),22.79857417,1,4.867644605,0.028550919
Glyma.05G233800,protein_content,Residual,899.2698923,192,NA,NA
Glyma.17G022400,protein_content,C(type),38.2798639,1,8.280288727,0.004442968
Glyma.17G022400,protein_content,Residual,924.6021524,200,NA,NA
Glyma.17G159700,protein_content,C(type),41.62859481,2,4.53467825,0.011886106
Glyma.17G159700,protein_content,Residual,895.0553426,195,NA,NA
Glyma.18G166900,protein_content,C(type),64.53687301,2,7.09569451,0.001056346
Glyma.18G166900,protein_content,Residual,900.4263668,198,NA,NA
Glyma.20G068000,protein_content,C(type),61.50854924,1,13.73660812,0.000271234
Glyma.20G068000,protein_content,Residual,908.9751551,203,NA,NA
Glyma.15G187100,protein_content,C(type),31.13825328,1,6.750119039,0.010054399
Glyma.15G187100,protein_content,Residual,945.6636076,205,NA,NA
Glyma.14G052500,protein_content,C(type),52.83479355,1,11.3284254,0.000929144
Glyma.14G052500,protein_content,Residual,858.1600414,184,NA,NA
Glyma.10G099000,protein_content,C(type),23.23746939,1,4.913636917,0.027926805
Glyma.10G099000,protein_content,Residual,832.3355351,176,NA,NA
Glyma.13G043700,protein_content,C(type),47.04135468,3,3.179757726,0.025587587
Glyma.13G043700,protein_content,Residual,798.8763206,162,NA,NA
Glyma.01G092700,protein_content,C(type),70.65334465,3,5.370729785,0.0014338
Glyma.01G092700,protein_content,Residual,828.7813559,189,NA,NA
Glyma.13G142100,protein_content,C(type),64.25673603,2,7.178942975,0.000999333
Glyma.13G142100,protein_content,Residual,810.0405074,181,NA,NA
Glyma.17G061900,protein_content,C(type),44.42391679,2,4.602840696,0.011218226
Glyma.17G061900,protein_content,Residual,878.2785881,182,NA,NA
Glyma.17G062900,protein_content,C(type),38.79484505,1,8.394012054,0.004190564
Glyma.17G062900,protein_content,Residual,910.4805218,197,NA,NA
Glyma.20G222200,protein_content,C(type),65.05043441,2,6.584501716,0.001803443
Glyma.20G222200,protein_content,Residual,760.7080484,154,NA,NA
